Date,Close
2019-07-18,11866.81
2019-07-19,11928.15
2019-07-22,11959.82
2019-07-23,11965.06
2019-07-24,11945.28
2019-07-25,11925.65
2019-07-26,11973.72
2019-07-29,11933.03
2019-07-30,11898.93
2019-07-31,11963.35
2019-08-01,11936.29
2019-08-02,11851.34
2019-08-05,11699.63
2019-08-06,11691.89
2019-08-07,11632.25
2019-08-08,11694.4
2019-08-09,11703.25
2019-08-12,11691.05
2019-08-13,11694.86
2019-08-14,11635.07
2019-08-16,11570.82
2019-08-19,11616.48
2019-08-20,11590.84
2019-08-21,11637.53
2019-08-22,11591.88
2019-08-23,11585.53
2019-08-26,11550.68
2019-08-27,11540.4
2019-08-28,11504.42
2019-08-29,11553.2
2019-08-30,11616.48
2019-09-02,11646.53
2019-09-03,11598.59
2019-09-04,11631.36
2019-09-05,11660.31
2019-09-06,11608.15
2019-09-09,11579.79
2019-09-10,11595.23
2019-09-11,11583.59
2019-09-12,11562.7
2019-09-13,11589.85
2019-09-16,11595.92
2019-09-17,11578.67
2019-09-18,11628.87
2019-09-19,11621.13
2019-09-20,11656.29
2019-09-23,11562.06
2019-09-24,11600.97
2019-09-25,11549.6
2019-09-26,11558.79
2019-09-27,11565.62
2019-09-30,11484.02
2019-10-01,11457.7
2019-10-02,11398.36
2019-10-03,11397.15
2019-10-04,11403.18
2019-10-07,11404.84
2019-10-08,11486.04
2019-10-09,11392.45
2019-10-10,11421.31
2019-10-11,11446.4
2019-10-14,11477.6
2019-10-15,11451.18
2019-10-16,11489.29
2019-10-17,11452.13
2019-10-18,11449.24
2019-10-21,11429.6
2019-10-22,11453.4
2019-10-23,11410.26
2019-10-24,11377.87
2019-10-25,11389.87
2019-10-28,11379.49
2019-10-29,11327.97
2019-10-30,11352.42
2019-10-31,11357.11
2019-11-04,11396.37
2019-11-05,11421.41
2019-11-06,11475.49
2019-11-07,11510.33
2019-11-08,11545.41
2019-11-12,11590.53
2019-11-13,11572.11
2019-11-14,11587.49
2019-11-15,11571.42
2019-11-18,11605.03
2019-11-19,11609.77
2019-11-20,11627.7
2019-11-21,11589.08
2019-11-22,11638.04
2019-11-25,11657.55
2019-11-26,11679.82
2019-11-27,11643.88
2019-11-28,11704.51
2019-11-29,11763.7
2019-12-02,11822.33
2019-12-03,11791.0
2019-12-04,11801.41
2019-12-05,11820.61
2019-12-06,11758.77
2019-12-09,11761.86
